benchmarks/rozier/formulas/n4/P0.95/L40/P0.95N4L40_5.negated,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L10/P0.95N4L10_6.negated,0.009,0.003,0.012,sat
benchmarks/rozier/formulas/n4/P0.95/L10/P0.95N4L10_8.negated,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L10/P0.95N4L10_2,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L10/P0.95N4L10_9.negated,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L10/P0.95N4L10_7.negated,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L10/P0.95N4L10_1.negated,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L10/P0.95N4L10_3.negated,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L10/P0.95N4L10_4.negated,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L10/P0.95N4L10_4,0.002,0.004,0.006,sat
benchmarks/rozier/formulas/n4/P0.95/L10/P0.95N4L10_2.negated,0.009,0.004,0.013,sat
benchmarks/rozier/formulas/n4/P0.95/L10/P0.95N4L10_10,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L10/P0.95N4L10_5.negated,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L10/P0.95N4L10_8,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L10/P0.95N4L10_5,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L10/P0.95N4L10_1,0.008,0.004,0.012,sat
benchmarks/rozier/formulas/n4/P0.95/L10/P0.95N4L10_10.negated,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L10/P0.95N4L10_3,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L10/P0.95N4L10_7,0.002,0.004,0.006,sat
benchmarks/rozier/formulas/n4/P0.95/L10/P0.95N4L10_9,0.012,0.004,0.016,sat
benchmarks/rozier/formulas/n4/P0.95/L10/P0.95N4L10_6,0.006,0.006,0.012,sat
benchmarks/rozier/formulas/n4/P0.95/L20/P0.95N4L20_1.negated,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L20/P0.95N4L20_1,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L20/P0.95N4L20_4,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L20/P0.95N4L20_9,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L20/P0.95N4L20_4.negated,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L20/P0.95N4L20_5.negated,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L20/P0.95N4L20_8,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L20/P0.95N4L20_2,0.003,0.004,0.007,sat
benchmarks/rozier/formulas/n4/P0.95/L20/P0.95N4L20_6,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L20/P0.95N4L20_8.negated,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L20/P0.95N4L20_3.negated,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L20/P0.95N4L20_2.negated,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L20/P0.95N4L20_7.negated,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L20/P0.95N4L20_9.negated,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L20/P0.95N4L20_7,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L20/P0.95N4L20_10,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L20/P0.95N4L20_5,0.003,0.004,0.007,sat
benchmarks/rozier/formulas/n4/P0.95/L20/P0.95N4L20_3,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L20/P0.95N4L20_10.negated,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L20/P0.95N4L20_6.negated,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L100/P0.95N4L100_3.negated,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L100/P0.95N4L100_5.negated,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L100/P0.95N4L100_3,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L100/P0.95N4L100_10.negated,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L100/P0.95N4L100_1.negated,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L100/P0.95N4L100_5,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L100/P0.95N4L100_1,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L100/P0.95N4L100_6,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L100/P0.95N4L100_7,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L100/P0.95N4L100_4.negated,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L100/P0.95N4L100_7.negated,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L100/P0.95N4L100_2,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L100/P0.95N4L100_9,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L100/P0.95N4L100_6.negated,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L100/P0.95N4L100_2.negated,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L100/P0.95N4L100_8,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L100/P0.95N4L100_8.negated,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L100/P0.95N4L100_4,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L100/P0.95N4L100_9.negated,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L100/P0.95N4L100_10,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L70/P0.95N4L70_2.negated,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L70/P0.95N4L70_7,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L70/P0.95N4L70_10.negated,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L70/P0.95N4L70_4,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L70/P0.95N4L70_2,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L70/P0.95N4L70_7.negated,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L70/P0.95N4L70_9,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L70/P0.95N4L70_8.negated,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L70/P0.95N4L70_8,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L70/P0.95N4L70_5.negated,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L70/P0.95N4L70_4.negated,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L70/P0.95N4L70_10,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L70/P0.95N4L70_6.negated,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L70/P0.95N4L70_3,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L70/P0.95N4L70_1,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L70/P0.95N4L70_5,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L70/P0.95N4L70_9.negated,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L70/P0.95N4L70_1.negated,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L70/P0.95N4L70_3.negated,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L70/P0.95N4L70_6,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L90/P0.95N4L90_5.negated,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L90/P0.95N4L90_7,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L90/P0.95N4L90_8,0.001,0.006,0.007,sat
benchmarks/rozier/formulas/n4/P0.95/L90/P0.95N4L90_3.negated,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L90/P0.95N4L90_4,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L90/P0.95N4L90_5,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L90/P0.95N4L90_1,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L90/P0.95N4L90_8.negated,0.001,0.004,0.005,sat
benchmarks/rozier/formulas/n4/P0.95/L90/P0.95N4L90_9.negated,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L90/P0.95N4L90_1.negated,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L90/P0.95N4L90_3,0.005,0.005,0.01,sat
benchmarks/rozier/formulas/n4/P0.95/L90/P0.95N4L90_9,0.002,0.006,0.008,sat
benchmarks/rozier/formulas/n4/P0.95/L90/P0.95N4L90_10.negated,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L90/P0.95N4L90_6,0.003,0.004,0.007,sat
benchmarks/rozier/formulas/n4/P0.95/L90/P0.95N4L90_2,0.001,0.004,0.005,sat
benchmarks/rozier/formulas/n4/P0.95/L90/P0.95N4L90_7.negated,0.003,0.004,0.007,sat
benchmarks/rozier/formulas/n4/P0.95/L90/P0.95N4L90_6.negated,0.003,0.005,0.008,sat
benchmarks/rozier/formulas/n4/P0.95/L90/P0.95N4L90_10,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L90/P0.95N4L90_4.negated,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L90/P0.95N4L90_2.negated,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L50/P0.95N4L50_5.negated,0.007,0.004,0.011,sat
benchmarks/rozier/formulas/n4/P0.95/L50/P0.95N4L50_8,0.006,0.005,0.011,sat
benchmarks/rozier/formulas/n4/P0.95/L50/P0.95N4L50_8.negated,0.003,0.003,0.006,sat
benchmarks/rozier/formulas/n4/P0.95/L50/P0.95N4L50_9,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L50/P0.95N4L50_6.negated,0.002,0.004,0.006,sat
benchmarks/rozier/formulas/n4/P0.95/L50/P0.95N4L50_5,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L50/P0.95N4L50_4.negated,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L50/P0.95N4L50_3.negated,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L50/P0.95N4L50_10.negated,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L50/P0.95N4L50_10,0.002,0.004,0.006,sat
benchmarks/rozier/formulas/n4/P0.95/L50/P0.95N4L50_6,0.003,0.004,0.007,sat
benchmarks/rozier/formulas/n4/P0.95/L50/P0.95N4L50_3,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L50/P0.95N4L50_2.negated,0.009,0.003,0.012,sat
benchmarks/rozier/formulas/n4/P0.95/L50/P0.95N4L50_2,0.003,0.005,0.008,sat
benchmarks/rozier/formulas/n4/P0.95/L50/P0.95N4L50_1,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L50/P0.95N4L50_7,0.003,0.004,0.007,sat
benchmarks/rozier/formulas/n4/P0.95/L50/P0.95N4L50_4,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L50/P0.95N4L50_9.negated,0.002,0.003,0.005,sat
benchmarks/rozier/formulas/n4/P0.95/L50/P0.95N4L50_7.negated,0.002,0.004,0.006,sat
benchmarks/rozier/formulas/n4/P0.95/L50/P0.95N4L50_1.negated,0.003,0.004,0.007,sat
benchmarks/rozier/formulas/n4/P0.95/L80/P0.95N4L80_3,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L80/P0.95N4L80_8.negated,0.003,0.004,0.007,sat
benchmarks/rozier/formulas/n4/P0.95/L80/P0.95N4L80_1.negated,0.001,0.004,0.005,sat
benchmarks/rozier/formulas/n4/P0.95/L80/P0.95N4L80_3.negated,0.002,0.004,0.006,sat
benchmarks/rozier/formulas/n4/P0.95/L80/P0.95N4L80_2,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L80/P0.95N4L80_8,0.013,0.005,0.018,sat
benchmarks/rozier/formulas/n4/P0.95/L80/P0.95N4L80_2.negated,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L80/P0.95N4L80_6,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L80/P0.95N4L80_1,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L80/P0.95N4L80_4,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L80/P0.95N4L80_9,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L80/P0.95N4L80_5,0.007,0.005,0.012,sat
benchmarks/rozier/formulas/n4/P0.95/L80/P0.95N4L80_7,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L80/P0.95N4L80_4.negated,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L80/P0.95N4L80_9.negated,0.003,0.005,0.008,sat
benchmarks/rozier/formulas/n4/P0.95/L80/P0.95N4L80_6.negated,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L80/P0.95N4L80_10.negated,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L80/P0.95N4L80_10,0.002,0.005,0.007,sat
benchmarks/rozier/formulas/n4/P0.95/L80/P0.95N4L80_5.negated,0.002,0.003,0.005,sat
benchmarks/rozier/formulas/n4/P0.95/L80/P0.95N4L80_7.negated,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L30/P0.95N4L30_7,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L30/P0.95N4L30_3.negated,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L30/P0.95N4L30_6,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L30/P0.95N4L30_8.negated,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L30/P0.95N4L30_1,0.004,0.004,0.008,sat
benchmarks/rozier/formulas/n4/P0.95/L30/P0.95N4L30_10.negated,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L30/P0.95N4L30_2,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L30/P0.95N4L30_5,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L30/P0.95N4L30_4.negated,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L30/P0.95N4L30_3,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L30/P0.95N4L30_2.negated,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L30/P0.95N4L30_6.negated,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L30/P0.95N4L30_9,0.002,0.005,0.007,sat
benchmarks/rozier/formulas/n4/P0.95/L30/P0.95N4L30_1.negated,0.002,0.004,0.006,sat
benchmarks/rozier/formulas/n4/P0.95/L30/P0.95N4L30_9.negated,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L30/P0.95N4L30_8,0.015,0.004,0.019,sat
benchmarks/rozier/formulas/n4/P0.95/L30/P0.95N4L30_7.negated,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L30/P0.95N4L30_5.negated,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L30/P0.95N4L30_4,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L30/P0.95N4L30_10,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L60/P0.95N4L60_1.negated,0.006,0.004,0.01,sat
benchmarks/rozier/formulas/n4/P0.95/L60/P0.95N4L60_10.negated,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L60/P0.95N4L60_4.negated,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L60/P0.95N4L60_10,0.002,0.004,0.006,sat
benchmarks/rozier/formulas/n4/P0.95/L60/P0.95N4L60_6,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L60/P0.95N4L60_5,0.002,0.004,0.006,sat
benchmarks/rozier/formulas/n4/P0.95/L60/P0.95N4L60_2,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L60/P0.95N4L60_4,0.002,0.004,0.006,sat
benchmarks/rozier/formulas/n4/P0.95/L60/P0.95N4L60_8.negated,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L60/P0.95N4L60_3,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L60/P0.95N4L60_9,0.002,0.004,0.006,sat
benchmarks/rozier/formulas/n4/P0.95/L60/P0.95N4L60_1,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L60/P0.95N4L60_8,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L60/P0.95N4L60_7.negated,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L60/P0.95N4L60_6.negated,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L60/P0.95N4L60_7,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L60/P0.95N4L60_3.negated,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L60/P0.95N4L60_5.negated,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L60/P0.95N4L60_2.negated,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.95/L60/P0.95N4L60_9.negated,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.5/L40/P0.5N4L40_2.negated,0.017,0.003,0.02,sat
benchmarks/rozier/formulas/n4/P0.5/L40/P0.5N4L40_7,0.003,0.003,0.006,sat
benchmarks/rozier/formulas/n4/P0.5/L40/P0.5N4L40_9.negated,0.002,0.003,0.005,sat
benchmarks/rozier/formulas/n4/P0.5/L40/P0.5N4L40_8.negated,0.002,0.003,0.005,sat
benchmarks/rozier/formulas/n4/P0.5/L40/P0.5N4L40_1,0.004,0.006,0.01,sat
benchmarks/rozier/formulas/n4/P0.5/L40/P0.5N4L40_3.negated,0.003,0.004,0.007,sat
benchmarks/rozier/formulas/n4/P0.5/L40/P0.5N4L40_10.negated,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.5/L40/P0.5N4L40_2,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.5/L40/P0.5N4L40_4,0.005,0.004,0.009,sat
benchmarks/rozier/formulas/n4/P0.5/L40/P0.5N4L40_8,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.5/L40/P0.5N4L40_5,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.5/L40/P0.5N4L40_1.negated,0.008,0.003,0.011,sat
benchmarks/rozier/formulas/n4/P0.5/L40/P0.5N4L40_6,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.5/L40/P0.5N4L40_5.negated,0.01,0.003,0.013,sat
benchmarks/rozier/formulas/n4/P0.5/L40/P0.5N4L40_3,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.5/L40/P0.5N4L40_7.negated,0.001,0.003,0.004,sat
benchmarks/rozier/formulas/n4/P0.5/L40/P0.5N4L40_6.negated,0.002,0.003,0.005,sat
benchmarks/rozier/formulas/n4/P0.5/L40/P0.5N4L40_9,0.01,0.005,0.015,sat
benchmarks/rozier/formulas/n4/P0.5/L40/P0.5N4L40_10,0.008,0.005,0.013,sat
benchmarks/rozier/formulas/n4/P0.5/L40/P0.5N4L40_4.negated,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.5/L10/P0.5N4L10_9,0.006,0.005,0.011,sat
benchmarks/rozier/formulas/n4/P0.5/L10/P0.5N4L10_2,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.5/L10/P0.5N4L10_3,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.5/L10/P0.5N4L10_1,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.5/L10/P0.5N4L10_7,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.5/L10/P0.5N4L10_3.negated,0.001,0.004,0.005,sat
benchmarks/rozier/formulas/n4/P0.5/L10/P0.5N4L10_4.negated,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.5/L10/P0.5N4L10_5.negated,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.5/L10/P0.5N4L10_10,0.002,0.004,0.006,sat
benchmarks/rozier/formulas/n4/P0.5/L10/P0.5N4L10_9.negated,0.002,0.003,0.005,sat
benchmarks/rozier/formulas/n4/P0.5/L10/P0.5N4L10_2.negated,0.003,0.003,0.006,sat
benchmarks/rozier/formulas/n4/P0.5/L10/P0.5N4L10_5,0.003,0.005,0.008,sat
benchmarks/rozier/formulas/n4/P0.5/L10/P0.5N4L10_1.negated,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.5/L10/P0.5N4L10_4,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.5/L10/P0.5N4L10_8.negated,0.002,0.005,0.007,sat
benchmarks/rozier/formulas/n4/P0.5/L10/P0.5N4L10_8,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.5/L10/P0.5N4L10_7.negated,0.001,0.004,0.005,sat
benchmarks/rozier/formulas/n4/P0.5/L10/P0.5N4L10_10.negated,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.5/L10/P0.5N4L10_6,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.5/L10/P0.5N4L10_6.negated,0.002,0.003,0.005,sat
benchmarks/rozier/formulas/n4/P0.5/L20/P0.5N4L20_3.negated,0.002,0.003,0.005,sat
benchmarks/rozier/formulas/n4/P0.5/L20/P0.5N4L20_2.negated,0.003,0.003,0.006,sat
benchmarks/rozier/formulas/n4/P0.5/L20/P0.5N4L20_1.negated,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.5/L20/P0.5N4L20_3,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.5/L20/P0.5N4L20_5.negated,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.5/L20/P0.5N4L20_4,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.5/L20/P0.5N4L20_8,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.5/L20/P0.5N4L20_2,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.5/L20/P0.5N4L20_6,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.5/L20/P0.5N4L20_5,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.5/L20/P0.5N4L20_7,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.5/L20/P0.5N4L20_1,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.5/L20/P0.5N4L20_9.negated,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.5/L20/P0.5N4L20_10.negated,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.5/L20/P0.5N4L20_10,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.5/L20/P0.5N4L20_4.negated,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.5/L20/P0.5N4L20_7.negated,0.003,0.003,0.006,sat
benchmarks/rozier/formulas/n4/P0.5/L20/P0.5N4L20_6.negated,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.5/L20/P0.5N4L20_8.negated,0.018,0.003,0.021,sat
benchmarks/rozier/formulas/n4/P0.5/L20/P0.5N4L20_9,0.003,0.005,0.008,sat
benchmarks/rozier/formulas/n4/P0.5/L100/P0.5N4L100_4,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.5/L100/P0.5N4L100_8,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.5/L100/P0.5N4L100_10,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.5/L100/P0.5N4L100_4.negated,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.5/L100/P0.5N4L100_5,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.5/L100/P0.5N4L100_6.negated,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.5/L100/P0.5N4L100_9.negated,0.003,0.005,0.008,sat
benchmarks/rozier/formulas/n4/P0.5/L100/P0.5N4L100_1.negated,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.5/L100/P0.5N4L100_10.negated,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.5/L100/P0.5N4L100_9,0.003,0.003,0.006,sat
benchmarks/rozier/formulas/n4/P0.5/L100/P0.5N4L100_5.negated,0.003,0.003,0.006,sat
benchmarks/rozier/formulas/n4/P0.5/L100/P0.5N4L100_2,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.5/L100/P0.5N4L100_1,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.5/L100/P0.5N4L100_7,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.5/L100/P0.5N4L100_7.negated,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.5/L100/P0.5N4L100_8.negated,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.5/L100/P0.5N4L100_2.negated,0.001,0.003,0.004,sat
benchmarks/rozier/formulas/n4/P0.5/L100/P0.5N4L100_6,0.011,0.003,0.014,sat
benchmarks/rozier/formulas/n4/P0.5/L100/P0.5N4L100_3,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.5/L100/P0.5N4L100_3.negated,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.5/L70/P0.5N4L70_10,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.5/L70/P0.5N4L70_6.negated,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.5/L70/P0.5N4L70_1,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.5/L70/P0.5N4L70_2.negated,0.002,0.005,0.007,sat
benchmarks/rozier/formulas/n4/P0.5/L70/P0.5N4L70_7,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.5/L70/P0.5N4L70_6,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.5/L70/P0.5N4L70_5.negated,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.5/L70/P0.5N4L70_5,0.002,0.004,0.006,sat
benchmarks/rozier/formulas/n4/P0.5/L70/P0.5N4L70_9,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.5/L70/P0.5N4L70_1.negated,0.002,0.003,0.005,sat
benchmarks/rozier/formulas/n4/P0.5/L70/P0.5N4L70_4,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.5/L70/P0.5N4L70_9.negated,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.5/L70/P0.5N4L70_10.negated,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.5/L70/P0.5N4L70_4.negated,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.5/L70/P0.5N4L70_8,0,unknow,60,Killed
benchmarks/rozier/formulas/n4/P0.5/L70/P0.5N4L70_8.negated,0,unknow,60,Killed
