benchmarks/rozier/formulas/n3/P0.95/L100/P0.95N3L100_1,0.032,0.243,0.275,sat
benchmarks/rozier/formulas/n3/P0.95/L100/P0.95N3L100_5,0.018,0.009,0.027,sat
benchmarks/rozier/formulas/n3/P0.95/L100/P0.95N3L100_7,0,unknow,60,Killed
benchmarks/rozier/formulas/n3/P0.95/L100/P0.95N3L100_4,0.008,0.707,0.715,sat
benchmarks/rozier/formulas/n3/P0.95/L70/P0.95N3L70_2.negated,0.01,0.295,0.305,sat
benchmarks/rozier/formulas/n3/P0.95/L70/P0.95N3L70_10,0.011,0.22,0.231,sat
benchmarks/rozier/formulas/n3/P0.95/L70/P0.95N3L70_5,0.003,0.008,0.011,sat
benchmarks/rozier/formulas/n3/P0.95/L70/P0.95N3L70_2,0.01,0.054,0.064,sat
benchmarks/rozier/formulas/n3/P0.95/L70/P0.95N3L70_9,0.003,0.244,0.247,sat
benchmarks/rozier/formulas/n3/P0.95/L70/P0.95N3L70_8,0.003,0.017,0.02,sat
benchmarks/rozier/formulas/n3/P0.95/L70/P0.95N3L70_1,0.003,0.021,0.024,sat
benchmarks/rozier/formulas/n3/P0.95/L70/P0.95N3L70_3,0.003,0.092,0.095,sat
benchmarks/rozier/formulas/n3/P0.95/L70/P0.95N3L70_7.negated,0.024,0.009,0.033,sat
benchmarks/rozier/formulas/n3/P0.95/L70/P0.95N3L70_4.negated,0.021,0.015,0.036,sat
benchmarks/rozier/formulas/n3/P0.95/L70/P0.95N3L70_1.negated,0.016,0.196,0.212,sat
benchmarks/rozier/formulas/n3/P0.95/L70/P0.95N3L70_7,0.003,0.106,0.109,unsat
benchmarks/rozier/formulas/n3/P0.95/L70/P0.95N3L70_6,0.008,0.215,0.223,sat
benchmarks/rozier/formulas/n3/P0.95/L70/P0.95N3L70_5.negated,0.014,0.008,0.022,sat
benchmarks/rozier/formulas/n3/P0.95/L70/P0.95N3L70_8.negated,0.003,0.093,0.096,sat
benchmarks/rozier/formulas/n3/P0.95/L70/P0.95N3L70_10.negated,0.005,0.053,0.058,sat
benchmarks/rozier/formulas/n3/P0.95/L70/P0.95N3L70_9.negated,0.013,0.045,0.058,sat
benchmarks/rozier/formulas/n3/P0.95/L70/P0.95N3L70_3.negated,0.012,0.013,0.025,sat
benchmarks/rozier/formulas/n3/P0.95/L70/P0.95N3L70_4,0.013,unknow,60,Killed
benchmarks/rozier/formulas/n3/P0.95/L70/P0.95N3L70_6.negated,0.02,0.444,0.464,sat
benchmarks/rozier/formulas/n3/P0.95/L90/P0.95N3L90_7.negated,0.021,unknow,60,Killed
benchmarks/rozier/formulas/n3/P0.95/L90/P0.95N3L90_1.negated,0.012,1.105,1.117,sat
benchmarks/rozier/formulas/n3/P0.95/L90/P0.95N3L90_9.negated,0.02,0.009,0.029,sat
benchmarks/rozier/formulas/n3/P0.95/L90/P0.95N3L90_10.negated,0.019,0.052,0.071,sat
benchmarks/rozier/formulas/n3/P0.95/L90/P0.95N3L90_3.negated,0.006,0.137,0.143,sat
benchmarks/rozier/formulas/n3/P0.95/L90/P0.95N3L90_7,0.009,0.686,0.695,sat
benchmarks/rozier/formulas/n3/P0.95/L90/P0.95N3L90_10,0.018,0.156,0.174,sat
